text_clean,text_preprocessed
inactivated virus vaccine merupakan vaksin yang vaksin yang mengandung virusbakteri yang sudah di nonaktifkan dengan bahan kimia panas atau radiasi  tim peneliti vaksin merah putih universitas airlangga surabaya menyatakan bahwa vaksin virus corona buatan anak bangsa,"['inactivated', 'virus', 'vaccine', 'vaksin', 'vaksin', 'kandung', 'virusbakteri', 'nonaktif', 'bahan', 'kimia', 'panas', 'radiasi', 'tim', 'teliti', 'vaksin', 'merah', 'putih', 'universitas', 'airlangga', 'surabaya', 'vaksin', 'virus', 'corona', 'buat', 'anak', 'bangsa']"
tim peneliti vaksin merah putih universitas airlangga surabaya menyatakan bahwa vaksin virus corona buatan anak bangsa tersebut akan siap digunakan pada awal tahun  setelah memperoleh hasil yang baik saat uji praklinik tahap i,"['tim', 'teliti', 'vaksin', 'merah', 'putih', 'universitas', 'airlangga', 'surabaya', 'vaksin', 'virus', 'corona', 'buat', 'anak', 'bangsa', 'oleh', 'hasil', 'uji', 'praklinik', 'tahap', 'i']"
sumpah kangen bauk sama suasana rutin di surabaya sebelum corona tahunan gak senam blass🙃,"['sumpah', 'kangen', 'bauk', 'suasana', 'rutin', 'surabaya', 'corona', 'tahun', 'gak', 'senam', 'blass']"
rujukan saat butuh masalah komputer laptop dan segala perintilannya sekarang tinggal kenangan terkahir kesana awal tahun  sebelum corona melanda surabaya itupun sudah mulai redup kehidupan sekarang jadi tambah redup cerita kejayaannya,"['rujuk', 'butuh', 'komputer', 'laptop', 'perintilannya', 'tinggal', 'kenang', 'terkahir', 'kesana', 'corona', 'landa', 'surabaya', 'itu', 'redup', 'hidup', 'redup', 'cerita', 'jaya']"
platform yang berbeda misalnya lbm eijkman menggunakan protein rekombinan sedangkan unair menggunakan inactivated virus  tim peneliti vaksin merah putih universitas airlangga surabaya menyatakan bahwa vaksin virus corona buatan anak bangsa tersebut akan siap digunakan pada,"['platform', 'beda', 'lbm', 'eijkman', 'protein', 'rekombinan', 'unair', 'inactivated', 'virus', 'tim', 'teliti', 'vaksin', 'merah', 'putih', 'universitas', 'airlangga', 'surabaya', 'vaksin', 'virus', 'corona', 'buat', 'anak', 'bangsa']"
vaksin merah putih adalah vaksin corona yang bibitnya diteliti dan dikembangkan di indonesia saat ini salah satu kandidat vaksin merah putih yang progresnya masuk pada tahapan uji klinis adalah vaksin buatan universitas airlangga surabaya,"['vaksin', 'merah', 'putih', 'vaksin', 'corona', 'bibit', 'teliti', 'kembang', 'indonesia', 'salah', 'kandidat', 'vaksin', 'merah', 'putih', 'progres', 'masuk', 'tahap', 'uji', 'klinis', 'vaksin', 'buat', 'universitas', 'airlangga', 'surabaya']"
universitas airlangga yang juga merupakan salah satu anggota konsorsium  mengembangkan vaksin merah putih dengan platform inactivated virus tim peneliti vaksin merah putih universitas airlangga surabaya  menyatakan bahwa vaksin virus corona buatan anak bangsa tersebut,"['universitas', 'airlangga', 'salah', 'anggota', 'konsorsium', 'kembang', 'vaksin', 'merah', 'putih', 'platform', 'inactivated', 'virus', 'tim', 'teliti', 'vaksin', 'merah', 'putih', 'universitas', 'airlangga', 'surabaya', 'vaksin', 'virus', 'corona', 'buat', 'anak', 'bangsa']"
astaga kek gini kan jadi pengen ngomong kasar jancok picek a matamu delok en surat e matamu iku cok,
saat ini salah satu kandidat vaksin merah putih yang masuk pada tahap uji klinis adalah vaksin buatan universitas airlangga surabaya yang rencanannya akan di produksi massal pada awal tahun  vaksin merah putih diharapkan bisa mencegah penularan virus corona di indonesia,"['salah', 'kandidat', 'vaksin', 'merah', 'putih', 'masuk', 'tahap', 'uji', 'klinis', 'vaksin', 'buat', 'universitas', 'airlangga', 'surabaya', 'rencanannya', 'produksi', 'massal', 'vaksin', 'merah', 'putih', 'harap', 'cegah', 'tular', 'virus', 'corona', 'indonesia']"
berbagai jenis vaksin telah dibuat termasuk yang baru ini vaksin merah putih universitas airlangga unair surabaya mengatakan bahwa vaksin merah putih tengah dibuat dengan memperhitungkan mutasi virus corona jenis baru,"['jenis', 'vaksin', 'vaksin', 'merah', 'putih', 'universitas', 'airlangga', 'unair', 'surabaya', 'vaksin', 'merah', 'putih', 'hitung', 'mutasi', 'virus', 'corona', 'jenis']"
untuk vaksin merah putih sendiri virus yang digunakan adalah mutant yang berasal dari surabaya sehingga vaksin ini memiliki spesialis untuk mengatasi virus corona yang sedang berada di indonesia,"['vaksin', 'merah', 'putih', 'virus', 'mutant', 'asal', 'surabaya', 'vaksin', 'milik', 'spesialis', 'atas', 'virus', 'corona', 'indonesia']"
hal ini di kuatkan dengan pernyataan dari prof dr ni nyoman dari universitas airlangga yang menyatakan bahwa virus corona telah bermutasi menjadi beberapa variant yang ada seperti virus corona dari uk dari india dan dari surabaya,"['kuat', 'nyata', 'prof', 'dr', 'ni', 'nyoman', 'universitas', 'airlangga', 'virus', 'corona', 'mutasi', 'variant', 'virus', 'corona', 'uk', 'india', 'surabaya']"
pemkot surabaya dalam waktu satu bulan dapat mewujudkan kota pahlawan menjadi zona kuning covid target selanjutnya yakni zona hijau corona,"['pemkot', 'surabaya', 'wujud', 'kota', 'pahlawan', 'zona', 'kuning', 'covid', 'target', 'zona', 'hijau', 'corona']"
ketua dprd surabaya adi sutarwijono mendorong para penyintas covid agar menjadi donor plasma konvalesen bagi para pasien yang kini terpapar virus corona,"['ketua', 'dprd', 'surabaya', 'adi', 'sutarwijono', 'dorong', 'sintas', 'covid', 'donor', 'plasma', 'konvalesen', 'pasien', 'papar', 'virus', 'corona']"
samaa pengen liburan bgt apalagi naik keretapesawat buat liburan huhu😭😭 tp corona ga selesai selesai²  dom surabaya hehe km dom mana  sale emg jajan khas yaa aku pernah ke solo bali jogja sby sale tuhh ada dimana mana dan bisa beli kiloan wkwkw,"['samaa', 'ken', 'libur', 'bgt', 'keretapesawat', 'libur', 'huhu', 'tp', 'corona', 'ga', 'selesai', 'selesai', 'dom', 'surabaya', 'hehe', 'km', 'dom', 'sale', 'emg', 'jajan', 'khas', 'yaa', 'solo', 'bal', 'jogja', 'sby', 'sale', 'tuhh', 'mana', 'beli', 'kilo', 'wkwkw']"
menurut feny upaya yang dilakukan pemkot surabaya menangani percepatan kasus corona berhasil mengurangi pemakaman secara prokes,"['feny', 'upaya', 'pemkot', 'surabaya', 'tangan', 'cepat', 'corona', 'hasil', 'kurang', 'makam', 'prokes']"
eri cahyadi seluruh kelurahan surabaya tidak lagi level  kasus corona,"['eri', 'cahyadi', 'lurah', 'surabaya', 'level', 'corona']"
lantas timbul pertanyaan bisakah vaksin merah putih melawan virus corona varian delta menjawab hal ini ketua tim peneliti vaksin merah putih universitas airlangga unair surabaya prof fedik abdul rantam,"['lantas', 'timbul', 'vaksin', 'merah', 'putih', 'lawan', 'virus', 'corona', 'varian', 'delta', 'ketua', 'tim', 'teliti', 'vaksin', 'merah', 'putih', 'universitas', 'airlangga', 'unair', 'surabaya', 'prof', 'fedik', 'abdul', 'rantam']"
corona di surabaya melandai eri malu kalau tak bisa level ,"['corona', 'surabaya', 'landai', 'eri', 'malu', 'level']"
itsupport bestprofit surabaya tambah lagi wilayah yang turun ke ppkm level  corona melandai,"['itsupport', 'bestprofit', 'surabaya', 'wilayah', 'turun', 'ppkm', 'level', 'corona', 'landai']"
andai corona raono mesti wes ning surabaya jogja bandung bali blitar pekanbaru lombok,"['andai', 'corona', 'raono', 'mesti', 'wes', 'ning', 'surabaya', 'jogja', 'bandung', 'bal', 'blitar', 'pekanbaru', 'lombok']"
cak esu pimpinan di surabaya ada timnya bernama anja virus corona itu berbahaya bisa menjangkit siapa saja indonesia,"['cak', 'esu', 'pimpin', 'surabaya', 'tim', 'nama', 'anja', 'virus', 'corona', 'bahaya', 'jangkit', 'indonesia']"
coba deh kasus begini kudu ada edukasinya terutama daerah surabaya saya sempat ke daerah bungkal sambikerep sby barat banyak warga dsitu anti vaksin dan ga percaya corona padahal angka kematian disitu lumayan tinggi karena covid tolong ada yang mengedukasi,"['coba', 'deh', 'kudu', 'edukasi', 'daerah', 'surabaya', 'daerah', 'bungkal', 'sambikerep', 'sby', 'barat', 'warga', 'dsitu', 'anti', 'vaksin', 'ga', 'percaya', 'corona', 'angka', 'mati', 'situ', 'lumayan', 'covid', 'tolong', 'edukasi']"
buat yg sudah vaksin di surabaya namun sertifikat blm terbit atau data salah dapat mengadukan di  info dari,"['yg', 'vaksin', 'surabaya', 'sertifikat', 'blm', 'terbit', 'data', 'salah', 'adu', 'info']"
jombang cikal bakal perjuangan kemerdekaan bangsa indonesia  menyusul jakarta amp  surabaya kini jombang menolak talibanisasi indonesia jaga kampung desa dari corona talibanisasi radikalisme khilafah komunisme terorisme,"['jombang', 'cikal', 'juang', 'merdeka', 'bangsa', 'indonesia', 'susul', 'jakarta', 'amp', 'surabaya', 'jombang', 'tolak', 'talibanisasi', 'indonesia', 'jaga', 'kampung', 'desa', 'corona', 'talibanisasi', 'radikalisme', 'khilafah', 'komunisme', 'terorisme']"
surabaya menolak talibanisasi menyusul jakarta surabaya pun menolak upaya talibanisasi indonesia jaga kampung desa dari corona talibanisasi radikalisme khilafah komunisme terorisme,"['surabaya', 'tolak', 'talibanisasi', 'susul', 'jakarta', 'surabaya', 'tolak', 'upaya', 'talibanisasi', 'indonesia', 'jaga', 'kampung', 'desa', 'corona', 'talibanisasi', 'radikalisme', 'khilafah', 'komunisme', 'terorisme']"
agustus  sejaaaarrrhhh setahun ngga mau potong rambut kalo kata dia “ini smua gara corona aq takut potong rambut krn bekas org” 😭😂👻  surabaya indonesia,"['agustus', 'sejaaaarrrhhh', 'tahun', 'ngga', 'potong', 'rambut', 'kalo', '', 'smua', 'gara', 'corona', 'aq', 'takut', 'potong', 'rambut', 'krn', 'bekas', 'org', '', '', 'surabaya', 'indonesia']"
hingga  agustus mendatang surabaya raya ada di level  penerapan ppkm  penurunan level ppkm itu tak lepas dari penurunan kasus positif virus corona covid kematian serta tingkat keterisian rumah sakit rujukan atau bed occupancy rate bor hm,"['agustus', 'surabaya', 'raya', 'level', 'terap', 'ppkm', 'turun', 'level', 'ppkm', 'lepas', 'turun', 'positif', 'virus', 'corona', 'covid', 'mati', 'tingkat', 'isi', 'rumah', 'sakit', 'rujuk', 'bed', 'occupancy', 'rate', 'bor', 'hm']"
corona merenggut  keluarga di surabaya anaknya disekolahkan hingga mahasiswa,"['corona', 'renggut', 'keluarga', 'surabaya', 'anak', 'sekolah', 'mahasiswa']"
back jadi ingat software penangkal corona kreasi mantan walikota surabaya👻👻,"['back', 'software', 'tangkal', 'corona', 'kreasi', 'mantan', 'walikota', 'surabaya']"
cegah klaster corona baru iphi gelar swab test jelang muktamar vii di surabaya,"['cegah', 'klaster', 'corona', 'iphi', 'gelar', 'swab', 'test', 'jelang', 'muktamar', 'vii', 'surabaya']"
kapasitas  pasien ksal resmikan rs darurat corona di pangkalan marinir surabaya,"['kapasitas', 'pasien', 'ksal', 'resmi', 'rs', 'darurat', 'corona', 'pangkal', 'marinir', 'surabaya']"
mending anggarannya buat beli nasi bungkus dan dibagikan bagi warga surabaya dan sekitarnya yang masih banyak kelaparan karena virus corona dari bikin program gak genah karo iso ne munf marah tok gak jelas koen iku cok,"['mending', 'anggar', 'beli', 'nasi', 'bungkus', 'bagi', 'warga', 'surabaya', 'lapar', 'virus', 'corona', 'bikin', 'program', 'gak', 'genah', 'karo', 'iso', 'ne', 'munf', 'marah', 'tok', 'gak', 'koen', 'iku', 'cok']"
mae nusantara        kafirnw   kayak makelar bus sini surabaya surabaya dia sendiri tetap tinggal di terminal tetap jadi makelar 🤪,"['mae', 'nusantara', 'kafirnw', 'kayak', 'makelar', 'bus', 'surabaya', 'surabaya', 'tinggal', 'terminal', 'makelar', '']"
kalau ak ke surabaya lalu corona sudah reda ayo kita bertemu ak sering banget ke tp 😿😿,"['ak', 'surabaya', 'corona', 'reda', 'ayo', 'temu', 'ak', 'banget', 'tp', '']"
kaget plis beneran speechless kaget bgt kayak abis kena prank lagi🤯🤯 soalnya unexpected bgt tapi makasih partner julid badut dan misuh misuh di jam  pagi lolololol    ps plis pas corona agak mending ketemu di surabaya gaksi,"['kaget', 'plis', 'beneran', 'speechless', 'kaget', 'bgt', 'kayak', 'abis', 'kena', 'prank', 'lagi', 'unexpected', 'bgt', 'makasih', 'partner', 'julid', 'badut', 'misuh', 'misuh', 'jam', 'pagi', 'lolololol', 'ps', 'plis', 'pas', 'corona', 'mending', 'ketemu', 'surabaya', 'gaksi']"
slamat hut indonesia ke  smoga kedepan lebih makmur corona teratasi rakyat mulyo makmur sehat sejahtera  surabaya indonesia,"['slamat', 'hut', 'indonesia', 'smoga', 'depan', 'makmur', 'corona', 'atas', 'rakyat', 'mulyo', 'makmur', 'sehat', 'sejahtera', 'surabaya', 'indonesia']"
roti sama susu tapi udh kgk jualan dulu di surabaya jualan baju baju kaos kaki kerudung karna corona gua gk bisa jualan lagi,"['roti', 'susu', 'udh', 'kgk', 'jual', 'surabaya', 'jual', 'baju', 'baju', 'kaos', 'kaki', 'kerudung', 'karna', 'corona', 'gua', 'gk', 'jual']"
d      mae  kafirnw   priyo totally valid kan i remember ada temen yg waktu pengeboman  gereja di surabaya hal yg pertama dia bilang adl itu bukan ajaran kami yg sesungguhnya  that day i decided to beak the friendship and became very picky i silently scrutinize everyone around me,"['d', 'mae', 'kafirnw', 'priyo', 'totally', 'valid', 'i', 'remember', 'temen', 'yg', 'bom', 'gereja', 'surabaya', 'yg', 'bilang', 'adl', 'ajar', 'yg', 'sungguh', 'that', 'day', 'i', 'decided', 'to', 'beak', 'the', 'friendship', 'and', 'became', 'very', 'picky', 'i', 'silently', 'scrutinize', 'everyone', 'around', 'me']"
ya allah corona pls pergii gw kangen bday event cafe cafe di surabaya,"['ya', 'allah', 'corona', 'pls', 'pergi', 'gw', 'kangen', 'bday', 'event', 'cafe', 'cafe', 'surabaya']"
zelt     id  nkri   rahadian            priyo nusantara     deva       berekor   ardi arnoldii kafirnw  mae    jk  mamangkirain org surabaya,"['zelt', 'id', 'nkri', 'rahadian', 'priyo', 'nusantara', 'deva', 'ekor', 'ardi', 'arnoldii', 'kafirnw', 'mae', 'jk', 'mamangkirain', 'org', 'surabaya']"
ness mau tanya dong corona gini bis surabayasemarang masih beroprasi ga yarencana bsk subuh mau ngebis ke semarang,"['ness', 'corona', 'gin', 'bis', 'surabayasemarang', 'beroprasi', 'ga', 'yarencana', 'bsk', 'subuh', 'ngebis', 'semarang']"
selama periode ppkm level  kali ini mal di wilayah jakarta bandung semarang dan surabaya sudah boleh dibuka ini daftarnya,"['periode', 'ppkm', 'level', 'kali', 'mal', 'wilayah', 'jakarta', 'bandung', 'semarang', 'surabaya', 'buka', 'daftar']"
pemerintah membuka uji coba pembukaan mal di jakarta bandung surabaya semarang tapi anak di bawah  tahun dan mereka yang di atas  tahun dilarang masuk,"['perintah', 'buka', 'uji', 'coba', 'buka', 'mal', 'jakarta', 'bandung', 'surabaya', 'semarang', 'anak', 'larang', 'masuk']"
angka kematian dokter akibat corona di surabaya tinggi,"['angka', 'mati', 'dokter', 'akibat', 'corona', 'surabaya']"
yaahh dulu termasuk rajin dateng lah tiap ada perform ke surabaya suka fotofoto juga semampunya 😂 lalu diposting ke akun mikreumad hehehe semoga corona segera reda kita bisa nyanyinyanyi lagi ya huhu 🥺,"['yaahh', 'rajin', 'dateng', 'perform', 'surabaya', 'suka', 'fotofoto', '', 'diposting', 'akun', 'mikreumad', 'hehehe', 'moga', 'corona', 'reda', 'nyanyinyanyi', 'ya', 'huhu', '']"
wkwkwkwk pansos dikit gpp lah surabaya aman panas tapi heran gw kok ppkm diperpanjang terus kan corona gak bisa tahan sama suhu yang panas,"['wkwkwkwk', 'pansos', 'dikit', 'gpp', 'surabaya', 'aman', 'panas', 'heran', 'gw', 'ppkm', 'panjang', 'corona', 'gak', 'tahan', 'suhu', 'panas']"
zelt     rahadian    priyo nusantara  nkri      deva        berekor   ardi arnoldii kafirnw  mae    jk      lha lu malah justifikasi kesatuan dong bego juga lu heuheuheu  kesadaran pingin ke surabaya ya tubuh taat soalnya tubuh dan kesadaran itu satu kesatuan  lu malah percaya trinitas dong heuheuheu,"['zelt', 'rahadian', 'priyo', 'nusantara', 'nkri', 'deva', 'ekor', 'ardi', 'arnoldii', 'kafirnw', 'mae', 'jk', 'lha', 'lu', 'justifikasi', 'satu', 'bego', 'lu', 'heuheuheu', 'sadar', 'pingin', 'surabaya', 'ya', 'tubuh', 'taat', 'tubuh', 'sadar', 'satu', 'lu', 'percaya', 'trinitas', 'heuheuheu']"
barang kali butuh sopir atau butuh mobil rental bisa kbrinsaya  area surabayabuat mkn dan kebutuhan sehari mksh kena dampak corona cari kerjaan susah mksh,"['barang', 'kali', 'butuh', 'sopir', 'butuh', 'mobil', 'rental', 'kbrinsaya', 'area', 'surabayabuat', 'mkn', 'butuh', 'hari', 'mksh', 'kena', 'dampak', 'corona', 'cari', 'kerja', 'susah', 'mksh']"
jual desinfektan anti corona di surabaya   agen desinfektan anti corona di su,"['jual', 'desinfektan', 'anti', 'corona', 'surabaya', 'agen', 'desinfektan', 'anti', 'corona', 'su']"
simak live wawancara perkembangan terbaru vaksin merah putih disni👇    unair surabaya vaksin corona covid ngabalin lukaku,"['simak', 'live', 'wawancara', 'kembang', 'baru', 'vaksin', 'merah', 'putih', 'disni', 'unair', 'surabaya', 'vaksin', 'corona', 'covid', 'ngabalin', 'luka']"
us      mati corona ala madura surabaya dan  harus dihindari  jangan bicara statistik,"['us', 'mati', 'corona', 'ala', 'madura', 'surabaya', 'hindar', 'bicara', 'statistik']"
fika duh jadi ingat pengalamanku ngeteng dari surabaya ke palembang  untung belum musim corona,"['fika', 'duh', 'alam', 'ngeteng', 'surabaya', 'palembang', 'untung', 'musim', 'corona']"
gold year bgt kalo dipikir²  masih sempet piknik ke malang batu surabaya trus ke jakarta bandung bogor bahkan bisa sebulan di bali sekalian lebaran disana  ga nyangka itu jd tahun terakhir jalan sebelum corona menyerang,"['gold', 'year', 'bgt', 'kalo', 'pikir', 'sempet', 'piknik', 'malang', 'batu', 'surabaya', 'trus', 'jakarta', 'bandung', 'bogor', 'bulan', 'bal', 'lebaran', 'sana', 'ga', 'nyangka', 'jd', 'jalan', 'corona', 'serang']"
tunjungan plaza surabaya  bc before corona,"['tunjung', 'plaza', 'surabaya', 'bc', 'before', 'corona']"
kami di bali udah bulan terdampar di laut kebijakan corona yg tidak adil untuk bali bali udah taat prokes   udah vaksinasi tapi mengapa airport bali tdk di buka sedang airport jakarta  surabaya medan dan manado kok tetap buka dan terima wisatawan pak jokowi,"['bal', 'udah', 'dampar', 'laut', 'bijak', 'corona', 'yg', 'adil', 'bal', 'bal', 'udah', 'taat', 'prokes', 'udah', 'vaksinasi', 'airport', 'bal', 'tdk', 'buka', 'airport', 'jakarta', 'surabaya', 'medan', 'manado', 'buka', 'terima', 'wisatawan', 'jokowi']"
penanganan corona surabaya rumah sehat bisa tampung  warga,"['tangan', 'corona', 'surabaya', 'rumah', 'sehat', 'tampung', 'warga']"
jangankan ke sebrang sana surabaya utara saja yang notabene mayoritas suku m ya masih banyak sekali orang gapake masker seolah memang corona gak ada di sana,"['sebrang', 'surabaya', 'utara', 'notabene', 'mayoritas', 'suku', 'm', 'ya', 'orang', 'gapake', 'masker', 'corona', 'gak']"
putra mantan wali kota surabaya bambang dwi hartono akbar bram mahaputra meninggal dunia akibat virus corona bambang dan istrinya juga terinfeksi covid,"['putra', 'mantan', 'wali', 'kota', 'surabaya', 'bambang', 'dwi', 'hartono', 'akbar', 'bram', 'mahaputra', 'tinggal', 'dunia', 'akibat', 'virus', 'corona', 'bambang', 'istri', 'infeksi', 'covid']"
update virus corona di surabaya  juli covid naik  dan warga umum vaksin di gor pancasila  via,"['update', 'virus', 'corona', 'surabaya', 'juli', 'covid', 'warga', 'vaksin', 'gor', 'pancasila', 'via']"
