created_at,id_str,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,text_clean,text_preprocessed
Sat May 06 12:30:28 +0000 2023,1654825960297091074,0,0,0,0,in,48430408,1654726777716240385,info_mantaps,https://twitter.com/info_mantaps/status/1654825960297091074,cipeng rigen david yulianto bpjs covid  m perut chindo presiden siang polandia  kakashi dino begadang jessica mila 📷 pupr raja inggris civic kakashi david yulianto  jokowi surabaya,"['cipeng', 'rigen', 'david', 'yulianto', 'bpjs', 'covid', 'm', 'perut', 'chindo', 'presiden', 'siang', 'polandia', 'kakashi', 'dino', 'begadang', 'jessica', 'mila', '', 'pupr', 'raja', 'inggris', 'civic', 'kakashi', 'david', 'yulianto', 'jokowi', 'surabaya']"
Sat May 06 12:00:41 +0000 2023,1654818463951761409,0,0,0,3,in,1295380140,1654818463951761409,syudahbiasa,https://twitter.com/syudahbiasa/status/1654818463951761409,📍 surabaya alhamdulillah pandemi covid ditetapkan berakhir per hari ini semangat yuk semangat yg sempet tertunda karena alasan pandemi bisa kembali diteruskan    princess charlotte,"['', 'surabaya', 'alhamdulillah', 'pandemi', 'covid', 'tetap', 'semangat', 'yuk', 'semangat', 'yg', 'sempet', 'tunda', 'alas', 'pandemi', 'terus', 'princess', 'charlotte']"
Sat May 06 10:11:07 +0000 2023,1654790891549364226,0,0,0,0,in,446817363,1654790875027996674,SurabayaMuda,https://twitter.com/SurabayaMuda/status/1654790891549364226,walaupun covid berakhir sebagai darurat kesehatan global sobat muda harus tetap menjaga kesehatan yaa dengan makan makanan yang sehat dan minum vitamin sesuai dengan kebutuhan💪  penulis baiq n visual vania,"['covid', 'darurat', 'sehat', 'global', 'sobat', 'muda', 'jaga', 'sehat', 'yaa', 'makan', 'makan', 'sehat', 'minum', 'vitamin', 'sesuai', 'butuh', 'tulis', 'baiq', 'n', 'visual', 'vania']"
Sat May 06 10:03:19 +0000 2023,1654788926060761088,0,0,0,0,in,1273449860507725825,1654788926060761088,mitrapost_,https://twitter.com/mitrapost_/status/1654788926060761088,kembali meningkat wali kota surabaya terbitkan se kewaspadaan risiko peningkatan kasus covid,"['tingkat', 'wali', 'kota', 'surabaya', 'terbit', 'waspada', 'risiko', 'tingkat', 'covid']"
Sat May 06 06:23:02 +0000 2023,1654733493233135616,0,0,0,0,in,1855174896,1654733493233135616,kumpulanSBY,https://twitter.com/kumpulanSBY/status/1654733493233135616,pemkot surabaya terbitkan se waspada peningkatan covid ini pesan eri cahyadi,"['pemkot', 'surabaya', 'terbit', 'waspada', 'tingkat', 'covid', 'pesan', 'eri', 'cahyadi']"
Sat May 06 02:54:43 +0000 2023,1654681068858122240,8,46,14,47,in,848614550,1654681068858122240,e100ss,https://twitter.com/e100ss/status/1654681068858122240,wali kota surabaya terbitkan lagi se waspada peningkatan kasus covid,"['wali', 'kota', 'surabaya', 'terbit', 'waspada', 'tingkat', 'covid']"
Fri May 05 23:14:21 +0000 2023,1654625609832886273,0,0,0,0,in,1604113772963979265,1654358524397490178,Andi_Rubby,https://twitter.com/Andi_Rubby/status/1654625609832886273,klo penilaian anda karena covid jkt jadi tidak macet silahkan kamu tanya  bandung surabayamalang dll kenapa masih jadi kota termacet,"['klo', 'nilai', 'covid', 'jkt', 'macet', 'silah', 'bandung', 'surabayamalang', 'dll', 'kota', 'macet']"
Fri May 05 16:51:13 +0000 2023,1654529190715162665,0,0,0,0,in,816345224037343232,1654529190715162665,superradioid,https://twitter.com/superradioid/status/1654529190715162665,sr surabaya  wali kota surabaya eri cahyadi menerbitkan surat edaran nomor  tentang kewaspadaan terhadap risiko peningkatan kasus covid se tersebut ditujukan kepada seluruh direktur rumah sakit kepala puskesmas serta,"['sr', 'surabaya', 'wali', 'kota', 'surabaya', 'eri', 'cahyadi', 'terbit', 'surat', 'edar', 'nomor', 'waspada', 'risiko', 'tingkat', 'covid', 'direktur', 'rumah', 'sakit', 'kepala', 'puskesmas']"
Fri May 05 11:03:07 +0000 2023,1654441590553989120,0,0,0,0,in,980712094881337349,1654441590553989120,m_radarnew,https://twitter.com/m_radarnew/status/1654441590553989120,wali kota surabaya terbitkan se tentang kewaspadaan terhadap risiko peningkatan kasus covid  selengkapnya klik dilaman radarnew  atau klik link di bio,"['wali', 'kota', 'surabaya', 'terbit', 'waspada', 'risiko', 'tingkat', 'covid', 'lengkap', 'klik', 'dilam', 'radarnew', 'klik', 'link', 'bio']"
Fri May 05 09:18:59 +0000 2023,1654415382827134976,0,1,0,0,in,1438732688198823937,1654414961635123200,TrijayafmSby,https://twitter.com/TrijayafmSby/status/1654415382827134976,kesehatan republik indonesia ri dalam proses percepatan pengendalian pandemi covid di kota surabaya karenanya pemkot mendigitalisasi seluruh rekam medik di fasilitas kesehatan sehingga penanganan kepada pasien diharapkan lebih cepat dan optimal,"['sehat', 'republik', 'indonesia', 'ri', 'proses', 'cepat', 'kendali', 'pandemi', 'covid', 'kota', 'surabaya', 'pemkot', 'digitalisasi', 'rekam', 'medik', 'fasilitas', 'sehat', 'tangan', 'pasien', 'harap', 'cepat', 'optimal']"
Fri May 05 09:18:15 +0000 2023,1654415199083044865,0,1,0,0,in,1438732688198823937,1654414961635123200,TrijayafmSby,https://twitter.com/TrijayafmSby/status/1654415199083044865,oleh sebab itu wali kota eri cahyadi mendapat apresiasi oleh perwakilan who karena langsung bergerak memadukan pendekatan sains dan gotong royong yang kemudian menempatkan kota surabaya sebagai kota terdepan di indonesia dalam penanganan covid,"['wali', 'kota', 'eri', 'cahyadi', 'apresiasi', 'wakil', 'who', 'langsung', 'gerak', 'madu', 'dekat', 'sains', 'gotong', 'royong', 'tempat', 'kota', 'surabaya', 'kota', 'depan', 'indonesia', 'tangan', 'covid']"
Fri May 05 09:17:19 +0000 2023,1654414961635123200,0,1,0,0,in,1438732688198823937,1654414961635123200,TrijayafmSby,https://twitter.com/TrijayafmSby/status/1654414961635123200,wali kota surabaya eri cahyadi mewakili indonesia sebagai satusatunya kepala daerah yang membagikan pengalaman mengendalikan pandemi covid di kota surabaya pengalaman itu dibagikan wali kota eri cahyadi dihadapan perwakilan who,"['wali', 'kota', 'surabaya', 'eri', 'cahyadi', 'wakil', 'indonesia', 'satusatunya', 'kepala', 'daerah', 'bagi', 'alam', 'kendali', 'pandemi', 'covid', 'kota', 'surabaya', 'alam', 'bagi', 'wali', 'kota', 'eri', 'cahyadi', 'hadap', 'wakil', 'who']"
Fri May 05 03:12:29 +0000 2023,1654323148731318272,0,0,1,0,in,255866913,1654323148731318272,hariankompas,https://twitter.com/hariankompas/status/1654323148731318272,di tengah melandainya covid sejumlah jejak puncak pandemi tertinggal di banyak tempat dan rusak di surabaya hingga saat ini pandemibelum berakhir,"['landa', 'covid', 'jejak', 'puncak', 'pandemi', 'tinggal', 'rusak', 'surabaya', 'pandemibelum']"
Thu May 04 10:52:29 +0000 2023,1654076525283618831,0,0,0,0,in,4838520568,1654076525283618831,Tian_A1,https://twitter.com/Tian_A1/status/1654076525283618831,keterisian tempat tidur pasien  di rs meningkat    antarahodiskominfo  elshintacomkementerian kesehatan ri mengimbau masyarakat untuk mewaspadai penularan covid seiring peningkatan keterisian,"['isi', 'tidur', 'pasien', 'rs', 'tingkat', 'antarahodiskominfo', 'elshintacomkementerian', 'sehat', 'ri', 'imbau', 'masyarakat', 'waspada', 'tular', 'covid', 'iring', 'tingkat', 'isi']"
Thu May 04 07:38:53 +0000 2023,1654027805037051905,0,0,2,1,in,97602827,1654027805037051905,solomonchan,https://twitter.com/solomonchan/status/1654027805037051905,waspada varian baru covid sudah masuk surabaya,"['waspada', 'varian', 'covid', 'masuk', 'surabaya']"
Thu May 04 07:30:27 +0000 2023,1654025681624514560,0,1,3,15,in,153407983,1654025681624514560,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1654025681624514560,eri cahyadi membagikan strategi penanganan covid di forum who dan undrr  wali kota surabaya eri cahyadi memaparkan penanganan covid di forum internasional world health organization who dan united nations office for disaster risk reduction undrr atau badan perserikatan…,"['eri', 'cahyadi', 'bagi', 'strategi', 'tangan', 'covid', 'forum', 'who', 'undrr', 'wali', 'kota', 'surabaya', 'eri', 'cahyadi', 'papar', 'tangan', 'covid', 'forum', 'internasional', 'world', 'health', 'organization', 'who', 'united', 'nations', 'office', 'for', 'disaster', 'risk', 'reduction', 'undrr', 'badan', 'serikat']"
Thu May 04 06:47:28 +0000 2023,1654014866733035521,0,0,0,0,in,1286703883075514374,1654014866733035521,selaluid,https://twitter.com/selaluid/status/1654014866733035521,pandemi covid ini kemudian memberi pelajaran berharga bagi pemkot surabaya untuk melakukan berbagai pembenahan pelayanan kesehatan di surabaya,"['pandemi', 'covid', 'ajar', 'harga', 'pemkot', 'surabaya', 'benah', 'layan', 'sehat', 'surabaya']"
Thu May 04 06:22:29 +0000 2023,1654008577332506631,0,0,0,0,in,154102750,1654008577332506631,Beritasatu,https://twitter.com/Beritasatu/status/1654008577332506631,covid di jatim melonjak rs surabaya antisipasi penularan pasien,"['covid', 'jatim', 'lonjak', 'rs', 'surabaya', 'antisipasi', 'tular', 'pasien']"
Thu May 04 05:20:21 +0000 2023,1653992940589465600,0,0,0,0,in,816345224037343232,1653992940589465600,superradioid,https://twitter.com/superradioid/status/1653992940589465600,sr surabaya – ketua umum perhimpunan hotel dan media indonesia phmi arief rahman mengatakan kolaborasi hotel dan media melalui phmi dapat meningkatkan industri pariwisata di tanah air yang sempat mati suri saat pandemi covid,"['sr', 'surabaya', '', 'ketua', 'himpun', 'hotel', 'media', 'indonesia', 'phmi', 'arief', 'rahman', 'kolaborasi', 'hotel', 'media', 'phmi', 'tingkat', 'industri', 'pariwisata', 'tanah', 'air', 'mati', 'suri', 'pandemi', 'covid']"
Wed May 03 14:53:37 +0000 2023,1653774821397004292,0,1,0,0,in,1431252169533968394,1653769272227930115,grafivty,https://twitter.com/grafivty/status/1653774821397004292,dalam rangka menindaklanjuti himbauan ketua mahkamah agung republik indonesia dalam pencegahan penularan virus covid yang semakin mengkhawatirkan di himbau kepada semua pengguna layanan pengadilan negeri surabaya untuk selalu menerapkan protokol kesehatan,"['rangka', 'menindaklanjuti', 'himbauan', 'ketua', 'mahkamah', 'agung', 'republik', 'indonesia', 'cegah', 'tular', 'virus', 'covid', 'khawatir', 'himbau', 'guna', 'layan', 'adil', 'negeri', 'surabaya', 'terap', 'protokol', 'sehat']"
Wed May 03 14:00:04 +0000 2023,1653761343735074816,0,0,0,0,in,68930552,1653761343735074816,mediaindonesia,https://twitter.com/mediaindonesia/status/1653761343735074816,di saat meningkatnya jumlah pasien covid persedian vaksin covid di sejumlah puskesmas di surabaya jawa timur kembali kekurangan vaksin pemkot pun hanya bisa menunggu stok vaksin dari pusat,"['tingkat', 'pasien', 'covid', 'dian', 'vaksin', 'covid', 'puskesmas', 'surabaya', 'jawa', 'timur', 'kurang', 'vaksin', 'pemkot', 'tunggu', 'stok', 'vaksin', 'pusat']"
Wed May 03 09:15:21 +0000 2023,1653689694918680581,0,0,0,0,in,274616037,1653689694918680581,Isaanshori0905,https://twitter.com/Isaanshori0905/status/1653689694918680581,surabaya  – kepala dinas kesehatan provinsi jawa timur dr dr erwin astha triyono sppd kpti mengatakan perhatian masyarakat terhadap hipertensi sempat tenggelam karena pandemi covid,"['surabaya', '', 'kepala', 'dinas', 'sehat', 'provinsi', 'jawa', 'timur', 'dr', 'dr', 'erwin', 'astha', 'triyono', 'sppd', 'kpti', 'perhati', 'masyarakat', 'hipertensi', 'tenggelam', 'pandemi', 'covid']"
Wed May 03 05:21:00 +0000 2023,1653630715441864706,0,0,0,1,in,69183155,1653630715441864706,detikcom,https://twitter.com/detikcom/status/1653630715441864706,ada  puskesmas yang biasa melayani vaksinasi covid di surabaya kehabisan stok vaksin pemkot surabaya sudah bersurat tapi belum mendapat tambahan vaksin waduh  via jatim,"['puskesmas', 'layan', 'vaksinasi', 'covid', 'surabaya', 'habis', 'stok', 'vaksin', 'pemkot', 'surabaya', 'surat', 'tambah', 'vaksin', 'via', 'jatim']"
Wed May 03 04:28:02 +0000 2023,1653617386464108545,0,0,0,0,in,1291246080269545472,1653617386464108545,ngopibareng_id,https://twitter.com/ngopibareng_id/status/1653617386464108545,sejumlah puskesmas di kota surabaya kehabisan stok vaksin di tengah mulai melonjaknya kasus covid pasca lebaran,"['puskesmas', 'kota', 'surabaya', 'habis', 'stok', 'vaksin', 'lonjak', 'covid', 'pasca', 'lebaran']"
Wed May 03 04:23:03 +0000 2023,1653616133470306306,0,0,0,0,in,79130206,1653616133470306306,jpnncom,https://twitter.com/jpnncom/status/1653616133470306306,stok vaksin covid di puskesmas kosong pemkot surabaya pasrah,"['stok', 'vaksin', 'covid', 'puskesmas', 'kosong', 'pemkot', 'surabaya', 'pasrah']"
Tue May 02 13:23:21 +0000 2023,1653389715129905152,1,8,8,25,in,848614550,1653389715129905152,e100ss,https://twitter.com/e100ss/status/1653389715129905152,sejumlah puskesmas surabaya kehabisan stok vaksin di tengah melonjaknya kasus covid,"['puskesmas', 'surabaya', 'habis', 'stok', 'vaksin', 'lonjak', 'covid']"
Sat Apr 29 04:27:44 +0000 2023,1652167761727221761,0,0,0,0,in,79130206,1652167761727221761,jpnncom,https://twitter.com/jpnncom/status/1652167761727221761,jadwal dan lokasi vaksin covid surabaya hari ini  april,"['jadwal', 'lokasi', 'vaksin', 'covid', 'surabaya', 'april']"
Sat Apr 29 03:19:57 +0000 2023,1652150702356193282,0,0,0,0,in,791273742118682625,1495198163287773185,wwnariawan,https://twitter.com/wwnariawan/status/1652150702356193282,jgn pesimis hanya dgn melihat data bu vero apalagi jk anda tdk tinggal di surabaya dibandingkan dgn walikota daerah lain yg kerjanya  tapi korupsi digiatkan apalagi walikota surabaya menjabat saat pandemi covid saya sbg warga surabaya sangat² terbantu dgn kinerja beliau,"['jgn', 'pesimis', 'dgn', 'data', 'bu', 'vero', 'jk', 'tdk', 'tinggal', 'surabaya', 'banding', 'dgn', 'walikota', 'daerah', 'yg', 'kerja', 'korupsi', 'giat', 'walikota', 'surabaya', 'jabat', 'pandemi', 'covid', 'sbg', 'warga', 'surabaya', 'sangat', 'bantu', 'dgn', 'kerja', 'beliau']"
Fri Apr 28 12:39:35 +0000 2023,1651929151786582016,0,0,0,0,in,118056348,1651929151786582016,arifluqmanngaji,https://twitter.com/arifluqmanngaji/status/1651929151786582016,covid varian arcturus menginveksi warga surabaya 😱😱😱 sc radarsurabaya,"['covid', 'varian', 'arcturus', 'menginveksi', 'warga', 'surabaya', '', 'sc', 'radarsurabaya']"
Fri Apr 28 04:42:55 +0000 2023,1651809194121756674,0,0,0,0,in,46612041,1651809194121756674,crenatas,https://twitter.com/crenatas/status/1651809194121756674,temen w yg di surabaya pada positif covid dah,"['temen', 'w', 'yg', 'surabaya', 'positif', 'covid', 'dah']"
Thu Apr 27 21:03:15 +0000 2023,1651693516169555970,0,0,2,3,in,55507370,1651693516169555970,tvOneNews,https://twitter.com/tvOneNews/status/1651693516169555970,antisipasi lonjakan covid pasca idul fitri rsud dr soetomo surabaya siapkan ruang perawatan khusus,"['antisipasi', 'lonjak', 'covid', 'pasca', 'idul', 'fitri', 'rsud', 'dr', 'soetomo', 'surabaya', 'siap', 'ruang', 'awat', 'khusus']"
Thu Apr 27 18:28:45 +0000 2023,1651654634577219584,0,1,0,0,in,1308776177943719936,1650688189659758592,Ndoro68295960,https://twitter.com/Ndoro68295960/status/1651654634577219584,kampung ajw satriaus   be focus dockalo ada bukti anak surabaya ini kena diabetes krn vaksin covid silakan beberkankalo gak ada silakan bilang enggakgak usah sok pake teori pulaada bukti atau enggak jangan asbun😷,"['kampung', 'ajw', 'satriaus', 'be', 'focus', 'dockalo', 'bukti', 'anak', 'surabaya', 'kena', 'diabetes', 'krn', 'vaksin', 'covid', 'sila', 'beberkankalo', 'gak', 'sila', 'bilang', 'enggakgak', 'sok', 'pake', 'teori', 'pulaada', 'bukti', 'asbun']"
Thu Apr 27 09:04:43 +0000 2023,1651512688424648705,0,1,0,0,in,328513220,1651512688424648705,itsmutiarapuspa,https://twitter.com/itsmutiarapuspa/status/1651512688424648705,surabaya panas mentereng begitu aku kena covid auto 🥶🥶🥶🥶,"['surabaya', 'panas', 'mentereng', 'kena', 'covid', 'auto', '']"
Thu Apr 27 06:06:16 +0000 2023,1651467781337120768,0,0,0,3,in,118919683,1651467781337120768,april_hamsa,https://twitter.com/april_hamsa/status/1651467781337120768,hampir seminggu lebaran berlalu alhandulillah tahun ini bisa berlebaran bersama keluarga di surabaya setelah x lebaran berturut enggak mudik karena pandemi covid,"['minggu', 'lebaran', 'alhandulillah', 'lebaran', 'keluarga', 'surabaya', 'x', 'lebaran', 'mudik', 'pandemi', 'covid']"
Thu Apr 27 04:18:41 +0000 2023,1651440707541020674,1,0,1,2,in,759692754985242625,1651440707541020674,kumparan,https://twitter.com/kumparan/status/1651440707541020674,rumah sakit di surabaya sudah ada yang menangani pasien covid saat momen lebaran ini seperti yang terjadi di rumah sakit islam rsi surabaya  a yani,"['rumah', 'sakit', 'surabaya', 'tangan', 'pasien', 'covid', 'momen', 'lebaran', 'rumah', 'sakit', 'islam', 'rsi', 'surabaya', 'a', 'yani']"
Thu Apr 27 00:57:17 +0000 2023,1651390022652923905,6,2,3,8,in,848614550,1651390022652923905,e100ss,https://twitter.com/e100ss/status/1651390022652923905,tambah  kasus covid di surabaya hari ini dinkes upayakan tracing dan masifkan vaksinasi,"['covid', 'surabaya', 'dinkes', 'upaya', 'tracing', 'masif', 'vaksinasi']"
Wed Apr 26 18:45:12 +0000 2023,1651296383352045575,0,0,0,0,in,3231776798,1651296383352045575,beritacovid,https://twitter.com/beritacovid/status/1651296383352045575,aktif covid surabaya terdata  dinkes gencarkan vaksin booster  detikjatim,"['aktif', 'covid', 'surabaya', 'data', 'dinkes', 'gencar', 'vaksin', 'booster', 'detikjatim']"
Tue Apr 25 16:31:54 +0000 2023,1650900453138513920,0,0,0,0,in,1359364190419341314,1650900453138513920,CelahId,https://twitter.com/CelahId/status/1650900453138513920,kasus covid di jawa timur terpantau mengalami peningkatan yang terjadi selama  –  april  atau selama sekitar dua pekan terakhir,"['covid', 'jawa', 'timur', 'pantau', 'alami', 'tingkat', '', 'april', 'pekan']"
Fri Apr 21 11:13:21 +0000 2023,1649370734442192899,0,1,0,2,in,1380556441258319874,1649370734442192899,m4yl444,https://twitter.com/m4yl444/status/1649370734442192899,roadtrip lebaran  jakarta  bali  jakarta  bali amp  batu  lombok  di rumah covid  di rumah lagi masih covid  jogja solo semarang  surabaya prigen malang magelang semarang 🚗,"['roadtrip', 'lebaran', 'jakarta', 'bal', 'jakarta', 'bal', 'amp', 'batu', 'lombok', 'rumah', 'covid', 'rumah', 'covid', 'jogja', 'solo', 'semarang', 'surabaya', 'prigen', 'malang', 'magelang', 'semarang', '']"
Wed Apr 19 04:55:15 +0000 2023,1648550805409021952,0,0,0,0,in,79130206,1648550805409021952,jpnncom,https://twitter.com/jpnncom/status/1648550805409021952,alamak ratusan kasus covid terdeteksi di surabaya menjelang lebaran,"['alamak', 'ratus', 'covid', 'deteksi', 'surabaya', 'jelang', 'lebaran']"
Tue Apr 18 14:14:45 +0000 2023,1648329220240867328,0,1,7,24,in,351421879,1648329220240867328,_TNIAL_,https://twitter.com/_TNIAL_/status/1648329220240867328,masih dalam upaya pencegahan penyebaran covid dinas kesehatan koarmada ii bersama perkumpulan sosial hwa ind kembali gelar vaksinasi massal booster ke pfizer di grand city mall surabaya 💉,"['upaya', 'cegah', 'sebar', 'covid', 'dinas', 'sehat', 'koarmada', 'ii', 'kumpul', 'sosial', 'hwa', 'ind', 'gelar', 'vaksinasi', 'massal', 'booster', 'pfizer', 'grand', 'city', 'mall', 'surabaya', '']"
